SOURCE_ID,ra,dec,parallax,phot_g_mean_mag
3836078730804535040,150.32860659168568,2.2408637505328706,0.13764939037443286,20.169269561767578
3836283171247831936,149.922897839168,2.466212039510029,-0.04374136717055874,19.332685470581055
3836283239967306752,149.88029615782344,2.460199360285447,-0.9881192974342308,20.15487289428711
3836309593886632704,149.5299980399873,2.454229496658882,0.07707723040332155,19.825817108154297
3836045333138784768,150.16851450734006,2.0331151758161483,0.4267208110585251,18.76668357849121
3836045333138785280,150.17907924571804,2.036806359006631,,21.422388076782227
3836044233627356288,150.041425217368,2.0030953269723693,1.5580820422172055,12.324222564697266
3836044233627608704,150.0401306147694,2.0035190863510075,1.5930250919433049,18.362442016601562
3836044306641289088,150.03621713602843,2.002932628626832,,20.83170509338379
3836044306641433600,150.02875739142817,2.005948833044337,-0.0031190993743383244,20.017650604248047
3836045268714107008,150.13515731515372,2.02782340307278,1.4097217158934203,15.448321342468262
3836045401858264064,150.15913245285728,2.0431140286430867,-0.1968004969244233,19.575103759765625
3836045401858266240,150.16012286462131,2.050111029495912,2.1775374916980375,20.686134338378906
3836045642376705408,150.07566023847812,2.013350657481351,0.5015086397664021,18.87718963623047
3836045745455920640,150.05890989821552,2.015134809649059,0.09164344376015737,19.554975509643555
3836045814175397632,150.0471662025586,2.0184811881529603,0.24716958642233994,17.331043243408203
3836045814175451776,150.05717995014984,2.0260131607725413,1.6035224102104562,20.436433792114258
3836045848535136256,150.07128056793357,2.020869610789076,0.9551389142097841,19.7648983001709
3836045852829513856,150.0825491994361,2.024911714405131,,20.58810806274414
3836045852829922688,150.07727782287498,2.024201097470887,,20.606151580810547
3836045882894875136,150.0834092732784,2.0255360203037345,0.5898646132048235,18.57951545715332
3836045882894875264,150.0831643350912,2.0294351731975597,0.11371934015360514,18.56674575805664
3836046054693567360,150.11084593052817,2.0340680776212654,1.180273710529522,17.810623168945312
3836046123412862208,150.1455889014194,2.043054747160894,,20.80025291442871
3836046127707565952,150.13369263294953,2.0405965553311582,1.477995922028648,19.304861068725586
3836046192132417664,150.12232128207745,2.05000431710772,1.7249957035587375,20.216379165649414
3836046192132521216,150.11913782615298,2.052379676348097,2.1553262971546605,20.413480758666992
3836046260851997696,150.10323913369794,2.041954968403772,0.543010254371874,17.664844512939453
3836046299506112384,150.10817225538887,2.0558727789490066,,20.798067092895508
3836046398290951680,150.10705526195125,2.0618209174385806,2.48056238460679,18.739410400390625
3836046501370420608,150.11708047259998,2.077728643489779,,20.8319149017334
3836070694920348032,150.20545103030338,2.154269529495519,-0.18101588936064278,20.10114288330078
3836068633335836032,150.20642826538182,2.0488296569512263,-1.5465620527712451,20.385025024414062
3836068633336196096,150.19444347940313,2.0424482232948433,2.4060370745951234,19.10242462158203
3836068732120619264,150.22283206560778,2.0544228884240945,0.7160224662780104,19.74525260925293
3836068835199832064,150.19337507780278,2.0460662852875062,0.5773832897084099,19.586286544799805
3836068835199833472,150.18744777890754,2.0522504538394917,0.3010786994843924,20.23750114440918
3836068835199835264,150.18790640628487,2.056195167493988,-0.012074885620187614,19.049711227416992
3836068869559662592,150.1710184653004,2.049257500474511,,20.71735191345215
3836068869560174208,150.17229682210606,2.055567084857741,0.8496866897774523,20.68947410583496
3836068903919315968,150.18753374817265,2.065901349992093,1.7618637237837926,18.42697525024414
3836068942573841024,150.20605343786852,2.0651903974111083,1.4365962090521136,17.96861457824707
3836069006998531584,150.19472313099521,2.067906588622077,,20.733625411987305
3836069011293615872,150.19861734877466,2.068528458909203,,21.0084171295166
3836069041358275200,150.2079674615735,2.0833348445800586,-0.6222461791316802,19.494340896606445
3836069247516705664,150.2774056869542,2.0841605979174025,,21.288618087768555
3836069281876442752,150.2606673885782,2.0810771113715045,0.7818829288549323,16.579330444335938
3836069281876443392,150.26259859165125,2.0828608594181595,-0.46398301404881626,19.7762393951416
3836069281877182720,150.2576058623749,2.0859532817314843,,20.715335845947266
3836069316236186624,150.26700756022072,2.103298712579765,0.5216677375600166,18.82388687133789
3836069350595921152,150.22274757234825,2.084136935402615,1.6045869414791567,18.6385440826416
3836069384955660160,150.24110677250243,2.0870129877126926,0.04342172268058585,19.225839614868164
3836069419315563776,150.22565437862693,2.0890182812760725,4.032413240448276,20.487323760986328
3836069453675043456,150.22368620234158,2.100275575702664,0.6893047142994208,14.641965866088867
3836069453675811584,150.22477856337022,2.099737568923599,1.104743237653722,17.189912796020508
3836069492329654144,150.2514462741369,2.0955792777127815,1.1992245253070855,17.715633392333984
3836069556754359040,150.2358966863954,2.115275633227755,0.45916054754354724,19.82440757751465
3836069591114175488,150.24643339594866,2.113193312398459,1.7743501828557537,20.628395080566406
3836069595408869120,150.25649167557225,2.11475327174447,2.010936525968258,15.650274276733398
3836069625473819520,150.1638008111,2.0608413429547263,1.7016140530416042,18.05150604248047
3836069625473819776,150.16517352155682,2.0623839092480365,,21.383760452270508
3836069625473821312,150.15766234428062,2.0648575225573786,1.161182398739087,19.282752990722656
3836069629768608896,150.1594663467992,2.054872443998593,0.36185355405149155,17.12712287902832
3836069698488358912,150.1495556862764,2.0761598284119347,-0.07206247491025518,19.99806022644043
3836069762912938368,150.18629173972604,2.0775749932876,0.29662650998045964,20.37291717529297
3836069767207561984,150.17486949640556,2.079781280396348,0.3983564663876356,16.563369750976562
3836069797272521088,150.1941125824539,2.0885999556176773,0.24106047043323897,19.38048553466797
3836069865991999872,150.17501157674005,2.0984517729230605,0.31828261664901436,18.262502670288086
3836069900351642752,150.1364145294107,2.0849521575257004,1.754617054313159,12.37747859954834
3836070003430952064,150.1397298496182,2.0952001810418555,2.248301596994085,17.644472122192383
3836070003434107392,150.1386058257357,2.1049786813604485,0.23464897043757565,20.360408782958984
3836070076445471744,150.1797082694992,2.1103898515475934,,20.27374267578125
3836070140869910016,150.15645201403743,2.113525363970115,1.690834771590614,19.09943389892578
3836070175229726976,150.2068287715533,2.1051524387843985,-0.7636061520290887,20.552658081054688
3836070175229808128,150.19725581735585,2.1011397781793817,1.0423922645105106,20.372007369995117
3836070213884160000,150.20715815253635,2.1085526952665985,,20.383853912353516
3836070213884424960,150.22021719376332,2.104518393296935,1.9249725333320011,16.870681762695312
3836070248244163456,150.19497971773092,2.110737941242507,0.09291056060007559,19.712238311767578
3836070278308867328,150.20622321926868,2.1206252857236567,2.7680730310549726,17.971105575561523
3836070278309500288,150.20359716847608,2.124674422520354,,20.57928466796875
3836070381388082816,150.21908591449818,2.121622395003433,1.1174842074638454,17.935935974121094
3836070381388084736,150.2126280093692,2.1271374043910605,0.9896806729241766,19.731319427490234
3836070450107560192,150.18393898678673,2.122607649282112,0.9045713795961504,16.899822235107422
3836070450108160896,150.1840591212847,2.1165504999907734,,20.925743103027344
3836070484467193728,150.20184810495957,2.126256590218833,1.5717698842779095,13.041423797607422
3836070518827037824,150.1734008142898,2.1257598212319877,0.909809283824152,18.54819679260254
3836070587546516352,150.19897221489927,2.1324994535659254,0.24948802579438692,19.554271697998047
3836070690625737344,150.2152222207721,2.1548144155522047,-2.4141377464395264,20.231626510620117
3836070793704839552,150.2849645056814,2.1125967456213854,0.7528582620986329,14.270651817321777
3836070828064679040,150.30038799089573,2.116127946677679,-0.019780129424018134,19.878122329711914
3836070862424418048,150.31338447042077,2.1166256640750194,0.9679882793731576,19.835926055908203
3836070866719188480,150.30568617073183,2.1186926822200056,1.8943620659902278,18.661720275878906
3836070896784158464,150.32689389246906,2.1224505663109943,1.3487755780642916,19.741714477539062
3836070901078926464,150.3256793274932,2.1241254499115763,1.2179652289325391,17.22749900817871
3836070931143898880,150.3127144947158,2.1272678471659767,0.6599354450478229,18.87886619567871
3836070969798042624,150.31690121815197,2.138912514739152,0.598476599604333,20.025850296020508
3836071034223113216,150.27518335776438,2.1247759501695698,3.218611463613217,16.392602920532227
3836071171662143360,150.29724108909397,2.148781976618187,,20.81868553161621
3836071309101096320,150.34590246475273,2.1475119831658858,,20.623046875
3836071412180243200,150.354850282255,2.154889714650636,-0.3207671140698217,20.10601043701172
3836071412180243840,150.36066116507212,2.155847521932253,0.12973317334580314,19.109514236450195
3836071553913955328,150.30578056075808,2.154428242163508,1.0256628367189145,19.24445343017578
3836071588273693440,150.32287656745325,2.165368012217368,0.746478337302997,19.820167541503906
3836071618338743424,150.30258387185597,2.1610678602149465,2.023502396889654,20.36943817138672
3836071618339480192,150.30635979880645,2.168469243735202,,20.723604202270508
3836071652698418688,150.31345448830132,2.178616603607959,2.9154223966110235,19.39473533630371
3836071656993017344,150.30658985197175,2.171626845261236,,20.90639877319336
3836071656993170048,150.31530834559197,2.179773148287578,0.04773221987813045,15.326711654663086
3836071656993170304,150.30875944998564,2.174230506696939,0.7648652941721882,14.03703784942627
3836071721417895296,150.35303750775645,2.180424272110861,0.77501746246815,19.689146041870117
3836071893217243392,150.22959535862074,2.146258528782829,,20.781381607055664
3836071897511339648,150.24132967428494,2.140465125553861,0.7123473900658625,18.780380249023438
3836072030655536512,150.25445156874682,2.1656969029875275,0.5796317736457588,19.348600387573242
3836072099375670656,150.22794980453617,2.159462314215068,2.7697613415070834,20.618318557739258
3836072133734819072,150.23135091717475,2.1618720082821077,,20.604902267456055
3836072202454230272,150.2218217161887,2.1720560870179955,0.12133224139309315,19.27759552001953
3836072236813970304,150.2466788364035,2.178149423165061,0.008196271645600462,18.588115692138672
3836072271173708416,150.2618181532649,2.1774686780612287,-0.07057910059452183,19.224084854125977
3836072271173798272,150.25218499507068,2.1847783712586777,1.2354100277159394,19.767730712890625
3836072305533447808,150.2361319161263,2.1813396201961885,1.7485515786929207,18.945507049560547
3836072339893188480,150.24457909629666,2.194293043057953,,21.01651954650879
3836072339893189504,150.24734716234266,2.199926021814325,2.2052374932416767,19.634502410888672
3836072374252921472,150.29659035879945,2.1695384886061957,0.9440785825320908,19.40043830871582
3836072374252922880,150.30075260252067,2.1753898564580916,1.172154374784399,20.125118255615234
3836072515986629120,150.30766790063555,2.1938801248848105,0.4902914601050382,17.076093673706055
3836072550346367232,150.3184348298732,2.1984833597343933,0.4184585051966066,16.503400802612305
3836072683491329664,150.28610841925095,2.2003268257245803,,20.72598648071289
3836072752210052352,150.26419454790846,2.2104004635839725,0.8149054038091031,19.131437301635742
3836072889649009664,150.28759310790934,2.230822765590836,0.9017598936642989,18.379911422729492
3836072893943750784,150.2990530309934,2.22887242025339,2.4417112392819487,14.27593994140625
3836077528213682816,150.38529192224615,2.1992131145667666,3.2737778729693505,18.84775161743164
3836077528213684480,150.39062807213276,2.203089235347493,0.9796743773193567,17.54718589782715
3836077562573424384,150.40042302869963,2.2119942262192285,0.7508604325317226,18.887887954711914
3836077631293822080,150.37155769763754,2.204107836038328,,20.86722183227539
3836077635587731584,150.37281536349178,2.2001685082473226,2.0809957669213093,20.001018524169922
3836077665652636160,150.34101075357685,2.199219448095887,1.113065870466174,19.24270248413086
3836077768731856000,150.38815104497422,2.2169638805581426,0.5171991422795726,18.547119140625
3836077807386336640,150.36511960858198,2.2156114208368285,0.4499985573898389,16.08442497253418
3836077979185300480,150.41689470916057,2.2268156453270818,,20.401424407958984
3836078181048848896,150.41019797674772,2.2333209286665903,,20.678573608398438
3836078284127993216,150.42740277777327,2.252013060781799,-0.32379196264994725,20.700244903564453
3836078357142149760,150.41426853773032,2.251126801231948,-0.015605175832737864,16.661609649658203
3836078391501694592,150.4239507765646,2.271779878671792,0.36664401757914994,20.19866943359375
3836078455926621696,150.34638696038076,2.2119984220444358,0.5437593017005631,20.4148006439209
3836078460221365888,150.3498184626851,2.2154359364084653,2.7515182637512194,15.179006576538086
3836078490286362368,150.3343328579805,2.219832921685839,5.265969651571497,18.056903839111328
3836078528940842880,150.3305285084325,2.2256912143334224,0.9558936018114814,17.21110725402832
3836078559005841408,150.35410279816307,2.2343720316168385,1.1581789143062848,17.351655960083008
3836078597660318720,150.364194327671,2.237475389389372,0.7024690987667516,14.405024528503418
3836078597660318848,150.36670561299476,2.2322321854312017,2.2965332815635047,17.139616012573242
3836078627726189824,150.34990619136312,2.246088789896801,,20.81589698791504
3836078666380090752,150.35439211249616,2.24838644746598,-0.41606475867658715,20.186628341674805
3836078730804535296,150.32756693710152,2.241959051060872,-0.5357594368852058,18.897790908813477
3836078765164273024,150.30418190575045,2.2382862457321195,0.9142994131552848,19.270498275756836
3836078769459011584,150.3023972033725,2.245144181419458,0.6133461569041059,19.67056655883789
3836078799524823424,150.31847172876232,2.2447861528533584,,20.996376037597656
3836078833884595840,150.3358643579957,2.239765895223639,,20.76533317565918
3836078868243616512,150.35079467590694,2.258486356919164,0.21306345027352525,20.630144119262695
3836078872538031232,150.34744606733713,2.254874438150873,0.7745245518897194,20.189929962158203
3836078902603229440,150.32566310524612,2.2546918625523924,0.037973367913307125,20.155006408691406
3836078902603230208,150.33383534231447,2.257552936497449,0.0031666395233571065,20.276893615722656
3836078902604053888,150.3264874029907,2.2629185207562563,0.2600800833898119,20.674800872802734
3836078906898080384,150.32632181953193,2.2505469930042477,,20.745647430419922
3836078936962969984,150.34210699763324,2.2648495917440816,0.26777777348168247,19.482210159301758
3836078936962970624,150.33555357510488,2.269041309781494,0.06462945167935993,17.75416374206543
3836078936963044096,150.3415014603627,2.26242548641906,2.67920650316975,20.407793045043945
3836078941257702272,150.33984233239238,2.2719842581142466,1.3717543981739246,19.02511978149414
3836079108761661568,150.40812613303768,2.2644376021814083,1.197144908884568,19.891239166259766
3836079108761785216,150.39950354546824,2.267809428424567,1.1840663926900576,20.337190628051758
3836079113056393728,150.40219386496844,2.26945508557179,0.6936753583151296,16.95375633239746
3836079181775870720,150.39022603203844,2.2746790551033755,0.7839472099972538,18.725631713867188
3836079211840881536,150.3972746812898,2.2854657278175443,0.01847706773073542,19.84920883178711
3836079314919952000,150.34995036727463,2.2693736874879447,2.4671137839974784,15.188864707946777
3836079314920224128,150.35494220101546,2.276592447758807,0.7053004487791001,20.50010871887207
3836079383639572480,150.38593515005417,2.2818735038100204,0.4536554942727337,20.226078033447266
3836079383639573248,150.38060723842293,2.2839251813537444,0.9102378234047694,19.365962982177734
3836079383639573760,150.37480275375282,2.2847535367133527,,19.897809982299805
3836079383640488064,150.37585018957924,2.285632945473255,,20.773712158203125
3836079417999313792,150.38489807699372,2.2945163128540917,1.5901832707799315,19.455211639404297
3836079452359052288,150.36985441302582,2.2947395040627176,0.6608868595776269,19.451047897338867
3836079864675908736,150.42639785618508,2.2769116261365507,1.157108246955675,19.114479064941406
3836079899035648512,150.44468620302064,2.2825798606490526,1.6628815446653618,19.112903594970703
3836079903330375168,150.44869922537896,2.279841378392648,0.6225499966755988,17.838396072387695
3836080654949748224,150.4299336983476,2.2913419029366775,2.3755526242913767,8.444244384765625
3836080654949895936,150.433980083828,2.287633597569881,,21.42707633972168
3836080659244546560,150.42621431003627,2.2957971150976757,,20.77044677734375
3836080693604358144,150.4119973747896,2.2950605045767825,0.3591289233386527,17.354225158691406
3836080727964096384,150.41990081456652,2.3039393640694965,0.9691491018629173,15.646604537963867
3836080758030173696,150.4428739713383,2.3068058025872538,2.9901108713219635,20.600900650024414
3836080826748589184,150.42612864901793,2.314391505306279,2.5293728715705606,19.684560775756836
3836080929827803648,150.41507527438802,2.3083940103676213,0.9363166897820407,19.107519149780273
3836080929827803904,150.40752295532656,2.3111680551531104,,21.00208282470703
3836080929827804032,150.42010699997394,2.3120120151077796,-0.07258379430524034,19.529552459716797
3836080929827804416,150.40760427506592,2.3148609786311627,,20.673336029052734
3836080964187543424,150.39168276015837,2.322078397080269,-1.6391779553898587,20.588682174682617
3836081067266758912,150.43686371623414,2.3244866550197183,0.019636071242065317,18.61566734313965
3836081140280956160,150.42521173408377,2.3390794994605075,1.5668013982611084,19.420581817626953
3836081170345973376,150.46542476420635,2.3169236724267135,0.7126132853280164,16.6174259185791
3836081273425190784,150.46948343882318,2.34478847554546,1.503115039332117,19.66830062866211
3836081380799211648,150.47163639479132,2.3489527474132754,0.001115001062011227,20.351768493652344
3836081445223882240,150.44157689277685,2.341178133318589,0.6160604579590715,18.868593215942383
3836081548303098112,150.44733698734015,2.354180734307422,0.08973458800675714,19.746076583862305
3836081548303146112,150.44121894237497,2.363569897997941,-0.1679333681622896,20.49126434326172
3836081586957553920,150.47569962303285,2.3571174290747567,1.1784781206718296,13.986968994140625
3836081617022575104,150.4750223429038,2.3722775527967253,0.5688451059514462,16.131206512451172
3836081621317291776,150.4819875653206,2.3717181444402198,0.6593674478748038,15.040367126464844
3836081651383395840,150.45319454466417,2.363827173324629,,21.04530143737793
3836081685742052096,150.4698532119499,2.3859001374915567,0.17774982576940396,17.484399795532227
3836081690037036928,150.47386635465364,2.375887349905735,,20.597063064575195
3836175560842083968,150.48865229962885,2.3932898532424476,1.8133469523060917,18.641395568847656
3836233521425716864,150.01337613849728,2.0295575889901367,,20.10306167602539
3836230880020875008,149.79539890750175,2.0486158530060568,0.3668508514364178,15.78538703918457
3836230948740127744,149.78500455947955,2.0676854508706124,,21.090595245361328
3836231150603786240,149.7752475259863,2.0776913490647293,0.8016477553037962,19.340036392211914
3836231223618258944,149.76399319534502,2.0749544540244664,1.2739386246842475,16.860822677612305
3836233521427452160,150.0143315601011,2.0306858759145077,,20.76677894592285
3836231910813021312,149.9771517540163,2.0048571960523813,,21.521595001220703
3836231940877743616,150.00561588955233,2.006366422631815,0.27954922416418043,17.479225158691406
3836231975237483520,150.02269927488643,2.0124577732139426,0.41604278670617945,19.455049514770508
3836232112676439552,149.97143981774778,2.0197896786889826,0.9383892753036558,17.52808380126953
3836232147036176256,149.94593041277113,2.0159052625911973,,20.286867141723633
3836232185690927872,149.96411435683456,2.032453317225324,4.31475854968006,15.986444473266602
3836232185690928128,149.96787251359845,2.0193391394186384,,15.385106086730957
3836232215755655040,149.99368075312987,2.0219995740319634,0.7656588743095145,17.508522033691406
3836232220050666112,149.9829700197462,2.0271408260673374,0.8960403675501837,17.773096084594727
3836232254410072064,149.99847286367108,2.03957128588185,1.3116357890588044,19.968421936035156
3836232284475136000,149.96950531828006,2.0313546250463714,1.0147200040914603,18.820293426513672
3836232284476797312,149.97067514087422,2.0363824395938264,,20.651939392089844
3836232284476803072,149.97423323706235,2.0418569689582338,,20.962717056274414
3836232288770175360,149.9811510732453,2.0306883025678135,0.9575904117022132,19.947477340698242
3836232323129880832,149.9770843464451,2.0414100048656603,1.432676140392779,16.608200073242188
3836232524993297792,149.93860081126707,2.013311970628615,1.2994122597889446,20.034334182739258
3836232524996672896,149.9239766034801,2.0171411334282587,,20.393516540527344
3836232529288312960,149.93613461763147,2.0125588556822165,0.703344433362066,17.723506927490234
3836232593712778496,149.92230800142363,2.0252812216463703,0.6018360254719027,19.10820198059082
3836232735446744320,149.88521718337498,2.023649471205516,0.9255249038698846,16.24677848815918
3836232765511470592,149.90599193683417,2.0257858463963876,3.567117975793932,19.087568283081055
3836232902950421376,149.9415042702756,2.0178359817776514,0.5969183960143077,18.097707748413086
3836233452706236672,150.03263134761826,2.0235960873997527,,21.230337142944336
3836232902952035968,149.93966844368595,2.0197922891634215,,20.962039947509766
3836232937310163456,149.95583981478046,2.0280495433844177,-0.7288280914558978,19.183849334716797
3836232937310165760,149.94838804652198,2.032520042617282,0.368840178627397,16.25254249572754
3836232941605172096,149.96326374392513,2.0334225277180575,4.375123514445699,14.040409088134766
3836232971669903488,149.92915605457426,2.031487418882143,1.1194187707691763,19.660669326782227
3836233006029646720,149.94805728336334,2.042052847652711,1.395550967451182,19.13287353515625
3836233006029648256,149.93979157734782,2.0457605295283665,0.7645083573029415,20.27585792541504
3836233109108863744,149.95701568450022,2.047661641168828,0.034206489098940744,19.717872619628906
3836233109108865536,149.95806169121076,2.0523692716986743,2.863203185895607,17.20524024963379
3836233212188081408,149.92939106968643,2.054891376309007,0.12403467376841035,16.51932716369629
3836233212188333568,149.93785818755413,2.050260945923419,,20.548072814941406
3836233280909106560,149.9129929041629,2.063098813609403,,20.812801361083984
3836233315267297664,149.93575096732764,2.0590390310244677,2.1157847229792375,16.930233001708984
3836233560080458624,150.03870868000723,2.042503414943413,0.5724999811604037,17.32107162475586
3836233590145199360,150.04812649929514,2.0424335714472597,0.5747022532019987,17.92389488220215
3836233590145645056,150.0496403374493,2.0404220766324914,,20.854734420776367
3836233590146990336,150.05121474293878,2.047176883252707,,20.900972366333008
3836233624504942464,150.06225161232226,2.0579445835276635,-1.9490749230477873,20.05826759338379
3836233658864678528,150.0367499233223,2.0506189528062824,0.4566645080479865,19.286394119262695
3836233663159673344,150.04434889402123,2.052760677017621,1.2471945782810396,16.174821853637695
3836233697519119744,150.05691993883306,2.0615222374141555,0.21645846213992234,20.019609451293945
3836234041116793216,150.09167407619395,2.0708609285689374,2.662532949718531,15.10385799407959
3836234041116984832,150.07767473844362,2.0692605775605237,,21.0545597076416
3836234071181961216,150.0649475052108,2.072808412728517,2.975155897825005,20.700925827026367
3836234109836270464,150.07638439054344,2.0747842212318397,0.9838962929081982,17.019899368286133
3836234174260767616,150.1048268407188,2.0902379765931456,0.542652042680308,15.389229774475098
3836234178555745536,150.10516159269176,2.085632149650468,0.35011752924394834,15.66226863861084
3836234178555949952,150.1139931930429,2.087038957536045,,21.612178802490234
3836234242980246400,150.08753345547962,2.097151227419807,0.3210989698789716,18.257001876831055
3836234277339979648,150.04433547960102,2.0831418534031942,2.0153138706734115,15.64832592010498
3836234483498418560,150.05766572586873,2.1039955923636247,0.7243680996898066,17.722078323364258
3836234483498418816,150.06268787936895,2.104071312768862,0.8365650500310919,16.27765655517578
3836234483498421248,150.06216160407314,2.113576280652081,0.15196139148494495,18.34217643737793
3836234487793392128,150.06405147787578,2.1014078768540374,1.5413921151336312,16.042430877685547
3836234517858159104,150.0761858322691,2.110736095483747,0.8196042399234988,19.57295799255371
3836234522152793216,150.07407735075995,2.116642893420504,,20.37469482421875
3836234552217881728,149.98509204067057,2.0687615284592864,0.4116856135226238,15.332013130187988
3836234620937357568,149.9777948554348,2.0672064676133988,0.6043594194076125,19.395906448364258
3836234659592087296,149.98234913580495,2.0821827647510323,2.446439568545129,15.472513198852539
3836234693951661312,150.00988092521652,2.0864175404517153,,20.65920639038086
3836234693951825408,150.00157610229778,2.076282645779719,0.6707579367402982,18.369604110717773
3836234724016583808,150.0180996000363,2.097382992983256,0.07584564407857143,18.516361236572266
3836234758376564480,150.0005957916078,2.0873464214693915,,20.84792709350586
3836234792736060416,150.01632178304578,2.0973836321786297,0.898412423130207,15.539521217346191
3836234827097435648,149.97018309633378,2.0827508355136892,2.4125802057603836,18.4796142578125
3836234865750518272,149.97044897542608,2.0835222150611465,2.648407632720425,13.983393669128418
3836234895815273472,149.95453431175974,2.090929030328139,0.38358198546899736,19.696800231933594
3836234998894496896,150.0002052269549,2.1135030264726566,0.18699603399557044,18.32938575744629
3836235067613977088,149.9786032694696,2.119687805871913,1.0066290158642408,19.938528060913086
3836235136333446656,150.03754406337143,2.103018797462208,-0.05221421906075813,19.838525772094727
3836235140628228992,150.04199932334768,2.1153566492580937,0.05106528685785298,20.275848388671875
3836235140628421888,150.03922853867448,2.11618241592761,0.3823081239263036,16.67605972290039
3836235140628422144,150.0434215596578,2.1024679664028048,0.8639155493283329,13.937304496765137
3836235170693187200,150.01419323550016,2.107043228060936,0.4606926115200887,18.944860458374023
3836235308133882624,150.03601299489193,2.128421614289636,,20.847991943359375
3836235342491890944,150.05026426401736,2.134218569473713,0.5311918791237752,18.672958374023438
3836235376851618048,150.00648686851852,2.110556436828859,0.3407150561287065,20.339052200317383
3836235381146591232,150.01019818663207,2.1160294820817183,0.8497185060506705,14.30379581451416
3836235411211365120,150.02134992013595,2.1279223872065227,,21.502552032470703
3836235479932524800,150.00505647716884,2.1410116063320235,,20.732177734375
3836235484225806080,150.00486752083518,2.1312076979327115,1.3334541448961947,17.485036849975586
3836235518585543680,150.02792545578498,2.139912827893399,0.9540449555669229,15.518461227416992
3836235548650733824,150.04418825673346,2.1412527070323524,2.645919087520856,20.437406539916992
3836235617369808512,150.03181833882985,2.153018197671639,0.18795126831791695,18.727298736572266
3836235617369810304,150.02956147183292,2.158672323509078,0.07971558139945906,19.625083923339844
3836235651729492864,149.84541068649068,2.0246339545957746,-0.01734389268842209,18.086530685424805
3836235720448973440,149.84353703575601,2.032478993283245,2.265179070705123,17.596073150634766
3836235720448974720,149.83590298414083,2.0350516110184147,0.2717767646964712,18.988380432128906
3836235754808717184,149.85816877868047,2.043545743077059,0.918923954208619,18.877338409423828
3836235789168453376,149.87697300719876,2.0394397567141618,1.206669989937042,19.42295265197754
3836235823528195200,149.88017233633758,2.048239573850125,,20.2007999420166
3836235823529679104,149.8805369514499,2.052084633750929,,20.948163986206055
3836235892247675520,149.87784904463794,2.062055599757733,2.042547366429087,19.778432846069336
3836235892247676288,149.8717765089357,2.0642026603155554,0.643280550985334,19.492345809936523
3836236029686628352,149.83353991432588,2.058280904074043,0.5478526660888376,19.135061264038086
3836236102701104128,149.86289568300924,2.0649395264798245,0.8837627034508346,15.000155448913574
3836236137060843136,149.84730864648068,2.071885998373179,0.3580909037514675,16.44086265563965
3836236235845062144,149.9049894201206,2.069923428680008,1.1931235957165602,20.07742691040039
3836236304564545280,149.89778779904674,2.08866057641628,,20.39822006225586
3836236308859203328,149.9053184595723,2.0790725075536987,-0.24732278472750932,20.047138214111328
3836236338924280832,149.909543799819,2.0805740530664845,,20.71111297607422
3836236373284020736,149.9330781033977,2.085877162137181,1.584076234761383,18.75697135925293
3836236442003501056,149.91653368935891,2.094787310143969,-0.08557425523549653,19.979021072387695
3836236476364703488,149.87872997909102,2.074727318580709,,20.88448715209961
3836236545082648192,149.87265057905162,2.0870602743022957,0.8607196063666209,13.759974479675293
3836236545082713728,149.86848348760907,2.088515714379297,,20.44520378112793
3836236545084146304,149.86278428115773,2.0952037228076477,,20.975889205932617
3836236549377553152,149.8720502013579,2.087782353809978,,21.04681968688965
3836236579442456960,149.87184837386707,2.1006682878206577,1.0885098446909682,18.510746002197266
3836236579442458240,149.87580443141906,2.102866761340068,-0.08065774881757143,20.124332427978516
3836236579442699264,149.87562595244816,2.1001054227168168,,20.826696395874023
3836236618096898048,149.89191184527,2.1005466181716654,-0.533724963570841,20.16195297241211
